"","date","variable","value","value01"
"2554",1988-12-01,"unemploy",6518,0.302597300071051
"2555",1989-01-01,"unemploy",6682,0.315544327780848
"2556",1989-02-01,"unemploy",6359,0.290044998815821
"2557",1989-03-01,"unemploy",6205,0.277887424015157
"2558",1989-04-01,"unemploy",6468,0.298650035525381
"2559",1989-05-01,"unemploy",6375,0.291308123470435
"2560",1989-06-01,"unemploy",6577,0.307255072234941
"2561",1989-07-01,"unemploy",6495,0.300781558380043
"2562",1989-08-01,"unemploy",6511,0.302044683034657
"2563",1989-09-01,"unemploy",6590,0.308281361016815
"2564",1989-10-01,"unemploy",6630,0.311439172653351
"2565",1989-11-01,"unemploy",6725,0.318938975290124
"2566",1989-12-01,"unemploy",6667,0.314360148417147
"2567",1990-01-01,"unemploy",6752,0.321070498144786
"2568",1990-02-01,"unemploy",6651,0.313097023762533
"2569",1990-03-01,"unemploy",6598,0.308912923344123
"2570",1990-04-01,"unemploy",6797,0.324623036235889
"2571",1990-05-01,"unemploy",6742,0.320281045235652
"2572",1990-06-01,"unemploy",6590,0.308281361016815
"2573",1990-07-01,"unemploy",6922,0.334491197600063
"2574",1990-08-01,"unemploy",7188,0.355490644983027
"2575",1990-09-01,"unemploy",7368,0.369700797347438
"2576",1990-10-01,"unemploy",7459,0.376884818820557
"2577",1990-11-01,"unemploy",7764,0.400963132549143
"2578",1990-12-01,"unemploy",7901,0.411778637404279
"2579",1991-01-01,"unemploy",8015,0.420778400568406
"2580",1991-02-01,"unemploy",8265,0.440514723296755
"2581",1991-03-01,"unemploy",8586,0.465856161679956
"2582",1991-04-01,"unemploy",8439,0.454251203915686
"2583",1991-05-01,"unemploy",8736,0.477697955316965
"2584",1991-06-01,"unemploy",8692,0.474224362516776
"2585",1991-07-01,"unemploy",8586,0.465856161679956
"2586",1991-08-01,"unemploy",8666,0.472171784953028
"2587",1991-09-01,"unemploy",8722,0.476592721244178
"2588",1991-10-01,"unemploy",8842,0.486066156153785
"2589",1991-11-01,"unemploy",8931,0.493092287045078
"2590",1991-12-01,"unemploy",9198,0.514170679718955
"2591",1992-01-01,"unemploy",9283,0.520881029446594
"2592",1992-02-01,"unemploy",9454,0.534380674192784
"2593",1992-03-01,"unemploy",9460,0.534854345938265
"2594",1992-04-01,"unemploy",9415,0.531301807847162
"2595",1992-05-01,"unemploy",9744,0.55727480855767
"2596",1992-06-01,"unemploy",10040,0.580642614668035
"2597",1992-07-01,"unemploy",9850,0.56564300939449
"2598",1992-08-01,"unemploy",9787,0.560669456066946
"2599",1992-09-01,"unemploy",9781,0.560195784321465
"2600",1992-10-01,"unemploy",9398,0.529959737901634
"2601",1992-11-01,"unemploy",9565,0.543143601484172
"2602",1992-12-01,"unemploy",9557,0.542512039156864
"2603",1993-01-01,"unemploy",9325,0.524196731664956
"2604",1993-02-01,"unemploy",9183,0.512986500355254
"2605",1993-03-01,"unemploy",9056,0.502960448409252
"2606",1993-04-01,"unemploy",9110,0.507223494118576
"2607",1993-05-01,"unemploy",9149,0.510302360464198
"2608",1993-06-01,"unemploy",9121,0.508091892318623
"2609",1993-07-01,"unemploy",8930,0.493013341754164
"2610",1993-08-01,"unemploy",8763,0.479829478171627
"2611",1993-09-01,"unemploy",8714,0.475961158916871
"2612",1993-10-01,"unemploy",8750,0.478803189389753
"2613",1993-11-01,"unemploy",8542,0.462382568879766
"2614",1993-12-01,"unemploy",8477,0.457251124970395
"2615",1994-01-01,"unemploy",8630,0.469329754480145
"2616",1994-02-01,"unemploy",8583,0.465619325807216
"2617",1994-03-01,"unemploy",8470,0.456698507934002
"2618",1994-04-01,"unemploy",8331,0.44572511249704
"2619",1994-05-01,"unemploy",7915,0.412883871477066
"2620",1994-06-01,"unemploy",7927,0.413831214968027
"2621",1994-07-01,"unemploy",7946,0.415331175495382
"2622",1994-08-01,"unemploy",7933,0.414304886713508
"2623",1994-09-01,"unemploy",7734,0.398594773821742
"2624",1994-10-01,"unemploy",7632,0.390542354148575
"2625",1994-11-01,"unemploy",7375,0.370253414383832
"2626",1994-12-01,"unemploy",7230,0.358806347201389
"2627",1995-01-01,"unemploy",7375,0.370253414383832
"2628",1995-02-01,"unemploy",7187,0.355411699692113
"2629",1995-03-01,"unemploy",7153,0.352727559801058
"2630",1995-04-01,"unemploy",7645,0.391568642930449
"2631",1995-05-01,"unemploy",7430,0.374595405384069
"2632",1995-06-01,"unemploy",7427,0.374358569511329
"2633",1995-07-01,"unemploy",7527,0.382253098602668
"2634",1995-08-01,"unemploy",7484,0.378858451093392
"2635",1995-09-01,"unemploy",7478,0.378384779347912
"2636",1995-10-01,"unemploy",7328,0.366542985710902
"2637",1995-11-01,"unemploy",7426,0.374279624220415
"2638",1995-12-01,"unemploy",7423,0.374042788347675
"2639",1996-01-01,"unemploy",7491,0.379411068129786
"2640",1996-02-01,"unemploy",7313,0.365358806347201
"2641",1996-03-01,"unemploy",7318,0.365753532801768
"2642",1996-04-01,"unemploy",7415,0.373411226020368
"2643",1996-05-01,"unemploy",7423,0.374042788347675
"2644",1996-06-01,"unemploy",7095,0.348148732928081
"2645",1996-07-01,"unemploy",7337,0.367253493329123
"2646",1996-08-01,"unemploy",6882,0.331333385963527
"2647",1996-09-01,"unemploy",6979,0.338991079182127
"2648",1996-10-01,"unemploy",7031,0.343096234309623
"2649",1996-11-01,"unemploy",7236,0.35928001894687
"2650",1996-12-01,"unemploy",7253,0.360622088892398
"2651",1997-01-01,"unemploy",7158,0.353122286255625
"2652",1997-02-01,"unemploy",7102,0.348701349964475
"2653",1997-03-01,"unemploy",7000,0.340648930291308
"2654",1997-04-01,"unemploy",6873,0.330622878345307
"2655",1997-05-01,"unemploy",6655,0.313412804926186
"2656",1997-06-01,"unemploy",6799,0.324780926817715
"2657",1997-07-01,"unemploy",6655,0.313412804926186
"2658",1997-08-01,"unemploy",6608,0.309702376253256
"2659",1997-09-01,"unemploy",6656,0.3134917502171
"2660",1997-10-01,"unemploy",6454,0.297544801452593
"2661",1997-11-01,"unemploy",6308,0.286018788979237
"2662",1997-12-01,"unemploy",6476,0.299281597852688
"2663",1998-01-01,"unemploy",6368,0.290755506434041
"2664",1998-02-01,"unemploy",6306,0.285860898397411
"2665",1998-03-01,"unemploy",6422,0.295018552143365
"2666",1998-04-01,"unemploy",5941,0.257045867214021
"2667",1998-05-01,"unemploy",6047,0.265414068050841
"2668",1998-06-01,"unemploy",6212,0.278440041051551
"2669",1998-07-01,"unemploy",6259,0.282150469724481
"2670",1998-08-01,"unemploy",6179,0.275834846451409
"2671",1998-09-01,"unemploy",6300,0.28538722665193
"2672",1998-10-01,"unemploy",6280,0.283808320833662
"2673",1998-11-01,"unemploy",6100,0.269598168469251
"2674",1998-12-01,"unemploy",6032,0.26422988868714
"2675",1999-01-01,"unemploy",5976,0.25980895239599
"2676",1999-02-01,"unemploy",6111,0.270466566669298
"2677",1999-03-01,"unemploy",5783,0.244572511249704
"2678",1999-04-01,"unemploy",6004,0.262019420541565
"2679",1999-05-01,"unemploy",5796,0.245598800031578
"2680",1999-06-01,"unemploy",5951,0.257835320123155
"2681",1999-07-01,"unemploy",6025,0.263677271650746
"2682",1999-08-01,"unemploy",5838,0.248914502249941
"2683",1999-09-01,"unemploy",5915,0.254993289650272
"2684",1999-10-01,"unemploy",5778,0.244177784795137
"2685",1999-11-01,"unemploy",5716,0.239283176758506
"2686",1999-12-01,"unemploy",5653,0.234309623430962
"2687",2000-01-01,"unemploy",5708,0.238651614431199
"2688",2000-02-01,"unemploy",5858,0.250493408068209
"2689",2000-03-01,"unemploy",5733,0.240625246704034
"2690",2000-04-01,"unemploy",5481,0.220731033393858
"2691",2000-05-01,"unemploy",5758,0.242598878976869
"2692",2000-06-01,"unemploy",5651,0.234151732849136
"2693",2000-07-01,"unemploy",5747,0.241730480776822
"2694",2000-08-01,"unemploy",5853,0.250098681613642
"2695",2000-09-01,"unemploy",5625,0.232099155285387
"2696",2000-10-01,"unemploy",5534,0.224915133812268
"2697",2000-11-01,"unemploy",5639,0.233204389358175
"2698",2000-12-01,"unemploy",5634,0.232809662903608
"2699",2001-01-01,"unemploy",6023,0.263519381068919
"2700",2001-02-01,"unemploy",6089,0.268729770269203
"2701",2001-03-01,"unemploy",6141,0.2728349253967
"2702",2001-04-01,"unemploy",6271,0.283097813215442
"2703",2001-05-01,"unemploy",6226,0.279545275124339
"2704",2001-06-01,"unemploy",6484,0.299913160179995
"2705",2001-07-01,"unemploy",6583,0.307728743980422
"2706",2001-08-01,"unemploy",7042,0.343964632509671
"2707",2001-09-01,"unemploy",7142,0.35185916160101
"2708",2001-10-01,"unemploy",7694,0.395436962185206
"2709",2001-11-01,"unemploy",8003,0.419831057077445
"2710",2001-12-01,"unemploy",8258,0.439962106260362
"2711",2002-01-01,"unemploy",8182,0.433962264150943
"2712",2002-02-01,"unemploy",8215,0.436567458751085
"2713",2002-03-01,"unemploy",8304,0.443593589642378
"2714",2002-04-01,"unemploy",8599,0.46688245046183
"2715",2002-05-01,"unemploy",8399,0.451093392279151
"2716",2002-06-01,"unemploy",8393,0.45061972053367
"2717",2002-07-01,"unemploy",8390,0.45038288466093
"2718",2002-08-01,"unemploy",8304,0.443593589642378
"2719",2002-09-01,"unemploy",8251,0.439409489223968
"2720",2002-10-01,"unemploy",8307,0.443830425515118
"2721",2002-11-01,"unemploy",8520,0.460645772479672
"2722",2002-12-01,"unemploy",8640,0.470119207389279
"2723",2003-01-01,"unemploy",8520,0.460645772479672
"2724",2003-02-01,"unemploy",8618,0.468382410989184
"2725",2003-03-01,"unemploy",8588,0.466014052261783
"2726",2003-04-01,"unemploy",8842,0.486066156153785
"2727",2003-05-01,"unemploy",8957,0.495144864608826
"2728",2003-06-01,"unemploy",9266,0.519538959501066
"2729",2003-07-01,"unemploy",9011,0.49940791031815
"2730",2003-08-01,"unemploy",8896,0.490329201863109
"2731",2003-09-01,"unemploy",8921,0.492302834135944
"2732",2003-10-01,"unemploy",8732,0.477382174153312
"2733",2003-11-01,"unemploy",8576,0.465066708770822
"2734",2003-12-01,"unemploy",8317,0.444619878424252
"2735",2004-01-01,"unemploy",8370,0.448803978842662
"2736",2004-02-01,"unemploy",8167,0.432778084787242
"2737",2004-03-01,"unemploy",8491,0.458356359043183
"2738",2004-04-01,"unemploy",8170,0.433014920659983
"2739",2004-05-01,"unemploy",8212,0.436330622878345
"2740",2004-06-01,"unemploy",8286,0.442172574405937
"2741",2004-07-01,"unemploy",8136,0.430330780768927
"2742",2004-08-01,"unemploy",7990,0.418804768295571
"2743",2004-09-01,"unemploy",7927,0.413831214968027
"2744",2004-10-01,"unemploy",8061,0.424409883950422
"2745",2004-11-01,"unemploy",7932,0.414225941422594
"2746",2004-12-01,"unemploy",7934,0.414383832004421
"2747",2005-01-01,"unemploy",7784,0.402542038367411
"2748",2005-02-01,"unemploy",7980,0.418015315386437
"2749",2005-03-01,"unemploy",7737,0.398831609694482
"2750",2005-04-01,"unemploy",7672,0.393700165785111
"2751",2005-05-01,"unemploy",7651,0.39204231467593
"2752",2005-06-01,"unemploy",7524,0.382016262729928
"2753",2005-07-01,"unemploy",7406,0.372700718402147
"2754",2005-08-01,"unemploy",7345,0.36788505565643
"2755",2005-09-01,"unemploy",7553,0.384305676166417
"2756",2005-10-01,"unemploy",7453,0.376411147075077
"2757",2005-11-01,"unemploy",7566,0.385331964948291
"2758",2005-12-01,"unemploy",7279,0.362674666456146
"2759",2006-01-01,"unemploy",7064,0.345701428909766
"2760",2006-02-01,"unemploy",7184,0.355174863819373
"2761",2006-03-01,"unemploy",7072,0.346332991237073
"2762",2006-04-01,"unemploy",7120,0.350122365200916
"2763",2006-05-01,"unemploy",6980,0.33907002447304
"2764",2006-06-01,"unemploy",7001,0.340727875582222
"2765",2006-07-01,"unemploy",7175,0.354464356201153
"2766",2006-08-01,"unemploy",7091,0.347832951764427
"2767",2006-09-01,"unemploy",6847,0.328570300781558
"2768",2006-10-01,"unemploy",6727,0.319096865871951
"2769",2006-11-01,"unemploy",6872,0.330543933054393
"2770",2006-12-01,"unemploy",6762,0.32185995105392
"2771",2007-01-01,"unemploy",7116,0.349806584037262
"2772",2007-02-01,"unemploy",6927,0.33488592405463
"2773",2007-03-01,"unemploy",6731,0.319412647035604
"2774",2007-04-01,"unemploy",6850,0.328807136654299
"2775",2007-05-01,"unemploy",6766,0.322175732217573
"2776",2007-06-01,"unemploy",6979,0.338991079182127
"2777",2007-07-01,"unemploy",7149,0.352411778637404
"2778",2007-08-01,"unemploy",7067,0.345938264782506
"2779",2007-09-01,"unemploy",7170,0.354069629746586
"2780",2007-10-01,"unemploy",7237,0.359358964237783
"2781",2007-11-01,"unemploy",7240,0.359595800110523
"2782",2007-12-01,"unemploy",7645,0.391568642930449
"2783",2008-01-01,"unemploy",7685,0.394726454566985
"2784",2008-02-01,"unemploy",7497,0.379884739875266
"2785",2008-03-01,"unemploy",7822,0.40554195942212
"2786",2008-04-01,"unemploy",7637,0.390937080603142
"2787",2008-05-01,"unemploy",8395,0.450777611115497
"2788",2008-06-01,"unemploy",8575,0.464987763479908
"2789",2008-07-01,"unemploy",8937,0.493565958790558
"2790",2008-08-01,"unemploy",9438,0.53311754953817
"2791",2008-09-01,"unemploy",9494,0.53753848582932
"2792",2008-10-01,"unemploy",10074,0.583326754559091
"2793",2008-11-01,"unemploy",10538,0.619957369542907
"2794",2008-12-01,"unemploy",11286,0.679008447146128
"2795",2009-01-01,"unemploy",12058,0.73995421173127
"2796",2009-02-01,"unemploy",12898,0.806268256098524
"2797",2009-03-01,"unemploy",13426,0.847951369700797
"2798",2009-04-01,"unemploy",13853,0.881661008920818
"2799",2009-05-01,"unemploy",14499,0.932659666850872
"2800",2009-06-01,"unemploy",14707,0.949080287360859
"2801",2009-07-01,"unemploy",14601,0.940712086524039
"2802",2009-08-01,"unemploy",14814,0.957527433488592
"2803",2009-09-01,"unemploy",15009,0.972921765216705
"2804",2009-10-01,"unemploy",15352,1
"2805",2009-11-01,"unemploy",15219,0.989500276308518
"2806",2009-12-01,"unemploy",15098,0.979947896107997
"2807",2010-01-01,"unemploy",15046,0.975842740980501
"2808",2010-02-01,"unemploy",15113,0.981132075471698
"2809",2010-03-01,"unemploy",15202,0.98815820636299
"2810",2010-04-01,"unemploy",15325,0.997868477145338
"2811",2010-05-01,"unemploy",14849,0.960290518670561
"2812",2010-06-01,"unemploy",14474,0.930686034578037
"2813",2010-07-01,"unemploy",14512,0.933685955632746
"2814",2010-08-01,"unemploy",14648,0.944422515196969
"2815",2010-09-01,"unemploy",14579,0.938975290123944
"2816",2010-10-01,"unemploy",14516,0.9340017367964
"2817",2010-11-01,"unemploy",15081,0.978605826162469
"2818",2010-12-01,"unemploy",14348,0.920738927922949
"2819",2011-01-01,"unemploy",14013,0.894292255466961
"2820",2011-02-01,"unemploy",13820,0.879055814320676
"2821",2011-03-01,"unemploy",13737,0.872503355174864
"2822",2011-04-01,"unemploy",13957,0.889871319175811
"2823",2011-05-01,"unemploy",13855,0.881818899502645
"2824",2011-06-01,"unemploy",13962,0.890266045630378
"2825",2011-07-01,"unemploy",13763,0.874555932738612
"2826",2011-08-01,"unemploy",13818,0.878897923738849
"2827",2011-09-01,"unemploy",13948,0.889160811557591
"2828",2011-10-01,"unemploy",13594,0.861214178574248
"2829",2011-11-01,"unemploy",13302,0.838162153627536
"2830",2011-12-01,"unemploy",13093,0.821662587826636
"2831",2012-01-01,"unemploy",12797,0.798294781716271
"2832",2012-02-01,"unemploy",12813,0.799557906370885
"2833",2012-03-01,"unemploy",12713,0.791663377279545
"2834",2012-04-01,"unemploy",12646,0.786374042788348
"2835",2012-05-01,"unemploy",12660,0.787479276861135
"2836",2012-06-01,"unemploy",12692,0.790005526170364
"2837",2012-07-01,"unemploy",12656,0.787163495697482
"2838",2012-08-01,"unemploy",12471,0.772558616878503
"2839",2012-09-01,"unemploy",12115,0.744454093313334
"2840",2012-10-01,"unemploy",12124,0.745164600931554
"2841",2012-11-01,"unemploy",12005,0.73577011131286
"2842",2012-12-01,"unemploy",12298,0.758901081550486
"2843",2013-01-01,"unemploy",12471,0.772558616878503
"2844",2013-02-01,"unemploy",11950,0.731428120312623
"2845",2013-03-01,"unemploy",11689,0.710823399384227
"2846",2013-04-01,"unemploy",11760,0.716428515039078
"2847",2013-05-01,"unemploy",11654,0.708060314202258
"2848",2013-06-01,"unemploy",11751,0.715718007420857
"2849",2013-07-01,"unemploy",11335,0.682876766400884
"2850",2013-08-01,"unemploy",11279,0.678455830109734
"2851",2013-09-01,"unemploy",11270,0.677745322491513
"2852",2013-10-01,"unemploy",11136,0.667166653509118
"2853",2013-11-01,"unemploy",10787,0.639614746980343
"2854",2013-12-01,"unemploy",10404,0.609378700560512
"2855",2014-01-01,"unemploy",10202,0.593431751796005
"2856",2014-02-01,"unemploy",10349,0.605036709560275
"2857",2014-03-01,"unemploy",10380,0.60748401357859
"2858",2014-04-01,"unemploy",9702,0.553959106339307
"2859",2014-05-01,"unemploy",9859,0.56635351701271
"2860",2014-06-01,"unemploy",9460,0.534854345938265
"2861",2014-07-01,"unemploy",9608,0.546538248993447
"2862",2014-08-01,"unemploy",9599,0.545827741375227
"2863",2014-09-01,"unemploy",9262,0.519223178337412
"2864",2014-10-01,"unemploy",8990,0.497750059208968
"2865",2014-11-01,"unemploy",9090,0.505644588300308
"2866",2014-12-01,"unemploy",8717,0.476197994789611
"2867",2015-01-01,"unemploy",8903,0.490881818899503
"2868",2015-02-01,"unemploy",8610,0.467750848661877
"2869",2015-03-01,"unemploy",8504,0.459382647825057
"2870",2015-04-01,"unemploy",8526,0.461119444225152
