"","mnthborn","yearborn","age","electric","radio","tv","bicycle","educ","ceb","agefbrth","children","knowmeth","usemeth","monthfm","yearfm","agefm","idlnchld","heduc","agesq","urban","urb_educ","spirit","protest","catholic","frsthalf","educ0","evermarr"
"894",7,66,22,0,1,0,0,9,0,NA,0,1,0,NA,NA,NA,2,NA,484,1,9,0,1,0,0,0,0
"895",2,69,19,0,1,0,0,9,0,NA,0,1,1,NA,NA,NA,4,NA,361,1,9,0,1,0,1,0,0
"896",1,44,44,0,0,0,0,4,7,16,7,1,0,1,60,16,4,7,1936,1,4,0,1,0,1,0,1
"897",7,60,28,0,1,0,0,10,3,16,3,1,0,1,74,13,5,10,784,1,10,0,1,0,0,0,1
"898",2,62,26,0,0,0,0,7,2,17,2,1,1,3,79,17,4,10,676,1,7,0,1,0,1,0,1
"899",10,50,38,0,0,0,1,4,5,19,5,1,1,10,69,19,5,4,1444,1,4,1,0,0,0,0,1
"900",5,70,18,0,0,0,1,10,0,NA,0,1,1,NA,NA,NA,3,NA,324,1,10,1,0,0,1,0,0
"901",11,72,16,0,0,0,1,9,0,NA,0,1,0,NA,NA,NA,2,NA,256,1,9,1,0,0,0,0,0
"902",3,62,26,0,1,0,0,7,1,24,1,1,1,NA,NA,NA,1,NA,676,1,7,1,0,0,1,0,0
"903",3,69,19,0,1,0,0,9,0,NA,0,1,0,NA,NA,NA,4,NA,361,1,9,0,1,0,1,0,0
"904",2,70,18,0,1,0,0,12,0,NA,0,1,1,NA,NA,NA,4,NA,324,1,12,0,1,0,1,0,0
"905",7,55,33,0,1,0,1,7,5,19,5,1,1,10,76,21,6,9,1089,1,7,0,0,1,0,0,1
"906",11,65,23,0,1,0,1,6,1,22,1,1,0,NA,NA,NA,6,NA,529,1,6,0,0,1,0,0,0
"907",2,64,24,0,1,0,1,5,2,19,2,1,0,NA,NA,NA,6,NA,576,1,5,1,0,0,1,0,0
"908",12,66,21,0,1,0,0,10,1,21,1,1,0,NA,NA,NA,2,NA,441,1,10,0,0,1,0,0,0
"909",11,71,17,0,1,0,0,10,0,NA,0,1,0,NA,NA,NA,4,NA,289,1,10,0,0,1,0,0,0
"910",11,62,26,0,0,0,1,7,3,20,3,1,0,NA,NA,NA,3,NA,676,1,7,1,0,0,0,0,0
"911",2,71,17,0,0,0,0,10,0,NA,0,1,0,NA,NA,NA,6,NA,289,1,10,1,0,0,1,0,0
"912",9,71,17,0,0,0,0,9,0,NA,0,1,0,NA,NA,NA,6,NA,289,1,9,1,0,0,0,0,0
"913",5,61,27,0,1,0,0,10,1,20,1,1,1,NA,NA,NA,3,NA,729,1,10,0,1,0,1,0,0
"914",7,46,42,0,1,0,0,10,2,17,2,1,1,NA,NA,NA,4,NA,1764,1,10,0,0,1,0,0,0
"915",8,63,25,0,1,0,0,10,1,20,1,1,1,NA,NA,NA,4,NA,625,1,10,0,0,1,0,0,0
"916",10,60,28,0,1,0,0,12,1,21,1,1,1,NA,NA,NA,10,NA,784,1,12,0,0,1,0,0,0
"917",1,69,19,0,1,0,0,12,0,NA,0,1,0,NA,NA,NA,4,NA,361,1,12,0,0,1,1,0,0
"918",10,64,24,0,1,0,1,7,1,22,1,1,0,12,86,22,5,7,576,1,7,1,0,0,0,0,1
"919",12,69,18,0,0,0,0,7,2,16,2,1,0,9,87,17,5,0,324,1,7,0,0,0,0,0,1
"920",1,64,24,0,0,0,0,5,3,15,3,1,0,NA,NA,NA,5,NA,576,1,5,0,0,0,1,0,0
"921",1,67,21,0,0,0,0,7,1,19,1,1,0,1,87,20,4,7,441,1,7,0,0,0,1,0,1
"922",6,61,27,1,0,0,0,2,1,14,1,1,0,1,88,26,10,NA,729,1,2,0,0,0,1,0,1
"923",10,72,16,0,0,0,1,7,0,NA,0,1,1,NA,NA,NA,4,NA,256,1,7,1,0,0,0,0,0
"924",1,54,34,0,0,0,0,0,7,18,7,1,0,NA,NA,NA,5,NA,1156,1,0,0,0,1,1,1,0
"925",6,57,31,0,1,0,0,0,3,18,3,1,1,6,71,14,6,7,961,1,0,1,0,0,1,1,1
"926",3,47,41,0,0,0,0,0,1,34,1,1,0,11,80,33,5,1,1681,1,0,1,0,0,1,1,1
"927",8,71,17,0,0,0,0,7,1,14,1,1,1,7,88,16,6,5,289,1,7,1,0,0,0,0,1
"928",10,60,28,0,1,0,0,7,2,18,2,1,1,NA,NA,NA,4,NA,784,1,7,1,0,0,0,0,0
"929",1,58,30,0,1,0,0,5,1,26,1,1,0,2,86,28,5,7,900,1,5,1,0,0,1,0,1
"930",7,66,22,0,1,0,0,7,0,NA,0,1,1,NA,NA,NA,4,NA,484,1,7,0,0,0,0,0,0
"931",1,69,19,0,1,0,0,7,1,18,0,1,1,NA,NA,NA,3,NA,361,1,7,0,0,0,1,0,0
"932",10,61,27,0,1,0,0,6,4,18,4,1,1,3,85,23,3,0,729,1,6,1,0,0,0,0,1
"933",1,53,35,0,1,0,1,1,1,17,1,1,0,10,69,16,5,0,1225,1,1,1,0,0,1,0,1
"934",12,70,17,0,0,0,0,6,1,17,1,1,0,6,87,16,4,8,289,1,6,1,0,0,0,0,1
"935",3,49,39,0,1,0,1,0,8,19,6,1,1,6,67,18,4,7,1521,1,0,1,0,0,1,1,1
"936",8,72,16,0,1,0,1,9,0,NA,0,1,0,NA,NA,NA,4,NA,256,1,9,1,0,0,0,0,0
"937",10,57,31,0,1,0,1,0,7,12,7,1,1,NA,NA,NA,7,NA,961,1,0,1,0,0,0,1,0
"938",5,48,40,0,1,0,1,7,7,21,7,1,0,10,84,36,8,3,1600,1,7,1,0,0,1,0,1
"939",12,52,35,0,1,0,1,6,6,16,6,1,1,3,69,16,6,7,1225,1,6,1,0,0,0,0,1
"940",1,58,30,0,1,0,0,7,4,22,4,1,1,2,86,28,8,10,900,1,7,0,0,0,1,0,1
"941",6,55,33,0,0,0,0,0,6,18,5,1,0,4,73,17,9,7,1089,1,0,1,0,0,1,1,1
"942",9,61,27,0,0,0,0,4,1,19,1,1,0,NA,NA,NA,4,NA,729,1,4,0,0,0,0,0,0
"943",6,62,26,0,1,0,0,4,5,14,5,1,1,3,81,18,8,2,676,1,4,1,0,0,1,0,1
"944",10,57,31,0,1,0,1,3,4,17,4,1,1,6,74,16,5,NA,961,1,3,1,0,0,0,0,1
"945",10,67,21,0,0,0,0,7,0,NA,0,1,0,12,87,20,6,0,441,1,7,0,1,0,0,0,1
"946",1,61,27,0,1,0,0,4,4,20,4,1,0,6,81,20,NA,7,729,1,4,0,0,0,1,0,1
"947",7,63,25,0,1,0,0,7,3,19,3,1,1,6,86,22,6,7,625,1,7,0,0,0,0,0,1
"948",6,69,19,0,1,0,0,7,1,17,0,1,1,7,84,15,6,10,361,1,7,1,0,0,1,0,1
"949",5,63,25,0,1,0,1,7,2,18,2,1,1,1,83,19,5,7,625,1,7,0,0,0,1,0,1
"950",1,68,20,0,1,0,1,7,1,17,1,1,0,6,88,20,6,7,400,1,7,1,0,0,1,0,1
"951",12,70,17,0,1,0,1,7,0,NA,0,1,0,NA,NA,NA,4,NA,289,1,7,1,0,0,0,0,0
"952",12,59,28,0,1,0,1,7,3,17,2,1,1,5,84,24,4,10,784,1,7,0,0,0,0,0,1
"953",12,66,21,0,1,0,0,10,2,17,2,1,1,3,86,19,4,7,441,1,10,1,0,0,0,0,1
"954",12,67,20,0,0,0,1,7,1,19,1,1,1,NA,NA,NA,4,NA,400,1,7,1,0,0,0,0,0
"955",2,64,24,0,0,0,0,6,3,18,3,1,1,2,81,17,4,0,576,1,6,1,0,0,1,0,1
"956",5,61,27,0,1,0,1,5,4,19,4,1,1,10,83,22,4,7,729,1,5,1,0,0,1,0,1
"957",9,67,21,0,1,0,0,7,1,20,1,1,0,NA,NA,NA,3,NA,441,1,7,1,0,0,0,0,0
"958",12,69,18,0,1,0,1,3,0,NA,0,1,0,NA,NA,NA,7,NA,324,1,3,1,0,0,0,0,0
"959",10,51,37,0,0,0,1,0,2,15,1,1,0,6,68,16,4,0,1369,1,0,1,0,0,0,1,1
"960",4,73,15,0,0,0,1,7,0,NA,0,1,0,NA,NA,NA,4,NA,225,1,7,1,0,0,1,0,0
"961",3,47,41,0,0,0,0,7,6,18,6,1,0,7,64,17,6,7,1681,1,7,0,0,0,1,0,1
"962",4,69,19,0,1,0,1,10,0,NA,0,1,1,NA,NA,NA,4,NA,361,1,10,0,0,0,1,0,0
"963",2,52,36,0,1,0,1,4,4,16,3,1,1,10,67,15,5,0,1296,1,4,1,0,0,1,0,1
"964",8,56,32,0,1,0,1,3,6,21,4,1,0,6,76,19,8,2,1024,1,3,0,1,0,0,0,1
"965",5,50,38,0,1,0,0,0,7,18,6,1,0,12,66,16,NA,4,1444,1,0,0,1,0,1,1,1
"966",4,47,41,0,1,0,0,0,3,16,3,1,0,12,58,11,4,0,1681,1,0,0,0,0,1,1,1
"967",7,70,18,0,1,0,1,7,0,NA,0,1,1,9,88,18,2,7,324,1,7,1,0,0,0,0,1
"968",5,64,24,0,1,0,1,7,0,NA,0,1,1,NA,NA,NA,0,NA,576,1,7,1,0,0,1,0,0
"969",2,68,20,0,1,0,0,7,2,16,2,1,1,9,83,15,2,5,400,1,7,0,0,0,1,0,1
"970",6,49,39,0,1,0,1,3,5,19,4,1,1,6,71,22,4,3,1521,1,3,1,0,0,1,0,1
"971",7,64,24,0,0,0,0,7,4,16,4,1,1,NA,NA,NA,6,NA,576,1,7,1,0,0,0,0,0
"972",5,61,27,0,1,0,0,7,2,16,2,1,0,12,75,14,4,8,729,1,7,0,1,0,1,0,1
"973",10,68,20,0,0,0,0,10,0,NA,0,1,1,NA,NA,NA,4,NA,400,1,10,0,1,0,0,0,0
"974",7,41,47,0,0,0,1,2,5,26,5,1,0,5,66,24,NA,5,2209,1,2,0,1,0,0,0,1
"975",10,68,20,0,0,0,1,8,0,NA,0,1,0,NA,NA,NA,3,NA,400,1,8,0,0,0,0,0,0
"976",7,52,36,0,1,0,0,0,7,13,6,1,0,NA,NA,NA,6,NA,1296,1,0,1,0,0,0,1,0
"977",9,68,20,0,1,0,0,7,2,18,2,1,0,NA,NA,NA,2,NA,400,1,7,1,0,0,0,0,0
"978",4,70,18,0,1,0,0,6,2,13,1,1,0,NA,NA,NA,5,NA,324,1,6,1,0,0,1,0,0
"979",6,57,31,0,0,0,0,0,5,18,4,1,NA,11,79,22,6,4,961,1,0,0,0,0,1,1,1
"980",11,60,27,0,0,0,0,7,1,20,1,1,1,10,87,26,NA,4,729,1,7,0,0,0,0,0,1
"981",6,61,27,0,1,0,0,5,3,21,3,1,1,NA,NA,NA,5,NA,729,1,5,0,1,0,1,0,0
"982",11,72,16,0,0,0,0,6,0,NA,0,1,0,NA,NA,NA,4,NA,256,1,6,1,0,0,0,0,0
"983",10,62,26,0,0,0,0,7,0,NA,0,1,1,3,80,17,6,10,676,1,7,1,0,0,0,0,1
"984",12,56,31,0,1,0,1,4,7,17,7,1,1,12,76,20,7,6,961,1,4,0,0,0,0,0,1
"985",9,69,19,0,1,0,1,10,0,NA,0,1,1,NA,NA,NA,4,NA,361,1,10,0,0,0,0,0,0
"986",6,70,18,0,1,0,1,7,0,NA,0,1,1,NA,NA,NA,8,NA,324,1,7,0,0,0,1,0,0
"987",6,62,26,0,1,0,1,7,3,18,3,1,1,1,88,25,4,7,676,1,7,1,0,0,1,0,1
"988",6,69,19,0,1,0,0,4,1,19,1,1,1,5,87,17,4,7,361,1,4,1,0,0,1,0,1
"989",1,72,16,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,6,NA,256,1,7,0,0,1,1,0,0
"990",12,63,24,0,1,0,0,7,2,18,2,1,0,11,80,16,0,0,576,1,7,1,0,0,0,0,1
"991",3,67,21,0,1,0,0,8,2,17,2,1,NA,4,84,17,2,10,441,1,8,1,0,0,1,0,1
"992",3,46,42,0,1,0,0,0,8,18,8,1,NA,6,64,18,4,6,1764,1,0,1,0,0,1,1,1
"993",12,56,31,0,0,0,0,0,6,18,6,1,1,NA,NA,NA,6,NA,961,1,0,1,0,0,0,1,0
"994",11,71,17,0,0,0,0,6,1,15,1,1,1,NA,NA,NA,2,NA,289,1,6,1,0,0,0,0,0
"995",7,71,17,0,0,0,1,6,1,15,1,1,1,NA,NA,NA,5,NA,289,1,6,0,0,1,0,0,0
"996",3,63,25,0,0,0,1,3,4,14,4,1,1,10,75,12,5,0,625,1,3,0,0,0,1,0,1
"997",3,65,23,0,0,0,0,6,2,20,2,1,0,10,81,16,6,0,529,1,6,1,0,0,1,0,1
"998",7,53,35,0,1,0,0,0,5,19,5,1,0,6,77,23,6,5,1225,1,0,0,0,0,0,1,1
"999",12,55,32,0,0,0,0,7,5,19,5,1,1,9,74,18,7,0,1024,1,7,0,0,0,0,0,1
"1000",5,42,46,0,1,0,0,6,4,20,4,1,0,NA,NA,NA,4,NA,2116,1,6,1,0,0,1,0,0
"1001",3,53,35,0,1,0,0,7,3,27,3,1,1,5,80,27,3,7,1225,1,7,1,0,0,1,0,1
"1002",4,69,19,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,2,NA,361,1,7,1,0,0,1,0,0
"1003",2,57,31,0,0,0,0,5,3,19,3,1,1,7,74,17,3,7,961,1,5,0,0,0,1,0,1
"1004",1,42,46,0,1,0,0,0,8,17,7,1,0,10,54,12,8,4,2116,1,0,0,0,0,1,1,1
"1005",7,68,20,0,1,0,0,4,2,17,2,1,0,4,84,15,2,7,400,1,4,0,0,0,0,0,1
"1006",6,70,18,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,4,NA,324,1,7,0,0,0,1,0,0
"1007",7,57,31,0,0,0,0,7,4,22,4,1,1,11,76,19,6,7,961,1,7,1,0,0,0,0,1
"1008",7,54,34,0,1,0,1,0,4,23,4,1,0,11,73,19,6,4,1156,1,0,0,0,0,0,1,1
"1009",11,60,27,0,0,0,0,0,2,16,2,1,0,10,82,21,3,0,729,1,0,0,0,0,0,1,1
"1010",7,64,24,0,1,0,0,2,3,15,3,1,1,NA,NA,NA,5,NA,576,1,2,1,0,0,0,0,0
"1011",1,66,22,0,0,0,0,6,1,18,1,1,0,6,86,20,5,7,484,1,6,0,0,0,1,0,1
"1012",8,52,36,0,1,0,1,7,7,19,7,1,1,10,71,19,7,7,1296,1,7,0,0,1,0,0,1
"1013",2,72,16,0,1,0,1,7,0,NA,0,1,0,NA,NA,NA,3,NA,256,1,7,0,0,1,1,0,0
"1014",6,47,41,0,1,0,1,7,6,21,6,1,1,8,77,30,6,7,1681,1,7,0,0,0,1,0,1
"1015",10,71,17,0,1,0,1,10,0,NA,0,1,0,NA,NA,NA,4,NA,289,1,10,0,0,0,0,0,0
"1016",6,60,28,0,1,0,1,0,2,21,2,1,1,9,76,16,3,7,784,1,0,0,0,0,1,1,1
"1017",11,68,19,0,1,0,0,11,0,NA,0,1,0,NA,NA,NA,4,NA,361,1,11,0,0,0,0,0,0
"1018",5,64,24,0,1,0,0,10,0,NA,0,1,0,11,86,22,4,10,576,1,10,0,0,0,1,0,1
"1019",3,51,37,0,1,0,1,2,8,19,8,1,0,7,71,20,6,0,1369,1,2,0,0,0,1,0,1
"1020",3,70,18,0,1,1,0,8,0,NA,0,1,1,NA,NA,NA,3,NA,324,1,8,0,1,0,1,0,0
"1021",4,58,30,0,0,0,0,5,5,17,5,1,1,9,77,19,5,2,900,1,5,1,0,0,1,0,1
"1022",4,68,20,0,1,0,0,10,1,20,1,1,0,8,85,17,4,7,400,1,10,1,0,0,1,0,1
"1023",6,70,18,0,1,0,0,7,1,18,1,1,0,NA,NA,NA,4,NA,324,1,7,0,0,0,1,0,0
"1024",4,58,30,0,1,0,1,0,9,11,9,1,1,5,68,10,10,0,900,1,0,1,0,0,1,1,1
"1025",2,40,48,1,1,0,0,12,2,26,0,1,0,11,65,25,6,0,2304,1,12,0,1,0,1,0,1
"1026",7,68,20,0,0,0,0,4,0,NA,0,1,0,1,87,18,10,7,400,1,4,0,0,0,0,0,1
"1027",11,64,23,0,0,0,0,2,2,17,1,1,0,5,85,20,5,10,529,1,2,0,0,0,0,0,1
"1028",4,63,25,1,1,1,0,7,3,14,3,1,1,11,85,22,4,10,625,1,7,0,0,0,1,0,1
"1029",6,40,48,0,1,0,0,4,4,15,4,1,0,2,70,29,4,0,2304,1,4,1,0,0,1,0,1
"1030",7,72,16,0,1,0,1,9,0,NA,0,0,0,NA,NA,NA,10,NA,256,1,9,1,0,0,0,0,0
"1031",7,49,39,0,1,0,0,4,6,12,5,1,1,12,80,31,7,7,1521,1,4,0,0,1,0,0,1
"1032",2,58,30,0,1,0,0,7,0,NA,0,1,0,10,87,29,4,NA,900,1,7,0,1,0,1,0,1
"1033",7,62,26,0,1,0,0,8,4,17,3,1,1,1,87,24,4,10,676,1,8,0,0,1,0,0,1
"1034",1,56,32,0,1,0,1,3,4,18,4,1,1,2,84,28,6,5,1024,1,3,0,1,0,1,0,1
"1035",2,60,28,0,0,0,0,9,2,23,0,1,1,NA,NA,NA,4,NA,784,1,9,1,0,0,1,0,0
"1036",1,65,23,0,0,0,1,7,3,19,3,1,1,1,83,18,6,10,529,1,7,1,0,0,1,0,1
"1037",12,65,22,0,1,0,0,7,1,18,1,1,1,NA,NA,NA,4,NA,484,1,7,1,0,0,0,0,0
"1038",7,67,21,0,1,0,0,6,1,17,1,1,1,2,84,16,4,7,441,1,6,0,0,0,0,0,1
"1039",6,63,25,0,1,0,0,12,2,21,2,1,1,6,88,25,0,10,625,1,12,1,0,0,1,0,1
"1040",3,69,19,0,1,0,0,3,1,17,1,1,0,NA,NA,NA,1,NA,361,1,3,1,0,0,1,0,0
"1041",5,66,22,0,1,0,0,7,2,18,2,1,1,NA,NA,NA,1,NA,484,1,7,0,0,0,1,0,0
"1042",3,70,18,0,1,0,0,6,0,NA,0,1,0,NA,NA,NA,4,NA,324,1,6,0,0,1,1,0,0
"1043",7,64,24,0,1,0,0,10,0,NA,0,1,1,NA,NA,NA,2,NA,576,1,10,1,0,0,0,0,0
"1044",9,69,18,0,1,0,0,9,0,NA,0,1,1,NA,NA,NA,4,NA,324,1,9,1,0,0,0,0,0
"1045",12,57,30,0,0,0,0,0,3,18,3,1,1,NA,NA,NA,4,NA,900,1,0,1,0,0,0,1,0
"1046",8,60,28,0,1,0,0,7,4,18,3,1,1,NA,NA,NA,3,NA,784,1,7,0,0,0,0,0,0
"1047",8,66,22,0,1,0,0,7,2,19,2,1,0,NA,NA,NA,5,NA,484,1,7,1,0,0,0,0,0
"1048",5,51,37,0,1,0,1,0,8,18,8,1,0,11,68,17,8,4,1369,1,0,1,0,0,1,1,1
"1049",12,69,18,0,1,0,1,10,0,NA,0,1,0,NA,NA,NA,2,NA,324,1,10,1,0,0,0,0,0
"1050",6,56,32,0,1,0,0,6,0,NA,0,1,1,6,79,23,4,7,1024,1,6,1,0,0,1,0,1
"1051",6,59,29,0,0,1,0,9,1,23,1,1,0,NA,NA,NA,4,NA,841,1,9,0,0,1,1,0,0
"1052",3,41,47,0,1,0,0,4,5,16,5,1,0,3,85,44,6,7,2209,1,4,1,0,0,1,0,1
"1053",4,72,16,0,1,0,0,7,1,16,1,1,0,NA,NA,NA,4,NA,256,1,7,0,0,0,1,0,0
"1054",7,68,20,0,1,0,1,7,1,17,1,1,1,4,86,17,4,10,400,1,7,1,0,0,0,0,1
"1055",12,63,24,1,1,0,1,7,1,20,1,1,1,NA,NA,NA,1,NA,576,1,7,1,0,0,0,0,0
"1056",4,57,31,0,1,0,1,0,4,20,4,1,0,6,78,21,4,5,961,1,0,1,0,0,1,1,1
"1057",10,69,19,0,1,0,1,10,2,18,2,1,1,NA,NA,NA,5,NA,361,1,10,1,0,0,0,0,0
"1058",4,54,34,0,1,0,1,0,11,16,8,1,0,3,70,15,12,0,1156,1,0,1,0,0,1,1,1
"1059",6,61,27,0,1,0,1,0,2,18,2,1,0,NA,NA,NA,NA,NA,729,1,0,1,0,0,1,1,0
"1060",10,59,29,0,1,0,1,0,6,11,4,1,0,11,69,10,6,10,841,1,0,0,0,0,0,1,1
"1061",6,68,20,0,1,0,1,10,1,19,1,1,0,NA,NA,NA,4,NA,400,1,10,0,0,0,1,0,0
"1062",6,58,30,0,1,0,1,4,2,16,2,1,1,6,82,24,3,7,900,1,4,0,0,0,1,0,1
"1063",5,62,26,0,1,0,1,5,0,NA,0,1,0,2,83,20,6,8,676,1,5,0,0,0,1,0,1
"1064",6,72,16,0,1,0,1,7,0,NA,0,1,0,NA,NA,NA,4,NA,256,1,7,0,1,0,1,0,0
"1065",12,62,25,0,1,0,1,7,3,19,3,1,0,NA,NA,NA,4,NA,625,1,7,1,0,0,0,0,0
"1066",10,58,30,0,0,0,0,5,6,16,6,1,1,10,80,22,6,0,900,1,5,1,0,0,0,0,1
"1067",5,66,22,0,1,0,1,0,1,22,1,1,0,6,87,21,1,0,484,1,0,0,0,0,1,1,1
"1068",3,52,36,0,1,0,0,1,6,19,5,1,1,3,73,21,2,7,1296,1,1,1,0,0,1,0,1
"1069",6,70,18,0,1,0,0,7,0,NA,0,1,0,3,87,16,5,7,324,1,7,1,0,0,1,0,1
"1070",6,44,44,0,0,0,0,0,9,16,8,1,1,2,71,26,4,0,1936,1,0,1,0,0,1,1,1
"1071",1,71,17,0,0,0,0,7,1,16,1,1,1,NA,NA,NA,2,NA,289,1,7,1,0,0,1,0,0
"1072",7,54,34,0,0,0,0,0,0,NA,0,1,0,NA,NA,NA,10,NA,1156,1,0,1,0,0,0,1,0
"1073",3,70,18,0,1,0,0,11,0,NA,0,1,1,NA,NA,NA,2,NA,324,1,11,0,1,0,1,0,0
"1074",10,56,32,0,1,0,0,7,5,16,5,1,1,3,77,20,4,7,1024,1,7,0,1,0,0,0,1
"1075",6,58,30,1,1,1,0,12,1,20,1,1,1,NA,NA,NA,2,NA,900,1,12,0,1,0,1,0,0
"1076",6,70,18,1,1,1,0,11,0,NA,0,1,1,NA,NA,NA,4,NA,324,1,11,0,1,0,1,0,0
"1077",2,58,30,0,1,0,0,10,2,15,2,1,1,10,87,29,4,10,900,1,10,0,0,1,1,0,1
"1078",6,40,48,0,1,0,0,7,10,19,9,1,1,9,69,29,10,7,2304,1,7,0,0,1,1,0,1
"1079",6,69,19,0,1,0,0,10,0,NA,0,1,0,NA,NA,NA,4,NA,361,1,10,0,0,1,1,0,0
"1080",3,73,15,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,5,NA,225,1,7,0,0,1,1,0,0
"1081",9,58,30,0,1,0,0,8,2,18,2,1,1,NA,NA,NA,2,NA,900,1,8,0,0,1,0,0,0
"1082",12,67,20,1,1,1,1,8,0,NA,0,1,0,NA,NA,NA,2,NA,400,1,8,0,1,0,0,0,0
"1083",1,73,15,1,1,1,1,8,0,NA,0,1,0,NA,NA,NA,2,NA,225,1,8,0,1,0,1,0,0
"1084",7,59,29,0,0,0,0,10,8,19,8,1,0,8,84,25,8,10,841,1,10,0,1,0,0,0,1
"1085",11,68,19,0,0,0,0,4,1,13,0,1,0,2,88,19,3,10,361,1,4,1,0,0,0,0,1
"1086",9,66,21,0,0,0,0,7,2,18,2,1,1,1,88,21,4,7,441,1,7,0,0,0,0,0,1
"1087",8,66,22,0,0,0,0,7,2,16,2,1,1,8,84,18,6,7,484,1,7,0,0,0,0,0,1
"1088",1,52,36,0,0,0,0,0,6,16,6,1,1,1,84,32,8,4,1296,1,0,0,0,0,1,1,1
"1089",12,69,18,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,4,NA,324,1,7,1,0,0,0,0,0
"1090",3,72,16,0,1,0,0,8,0,NA,0,1,0,NA,NA,NA,5,NA,256,1,8,1,0,0,1,0,0
"1091",11,57,30,0,1,0,0,7,3,18,3,1,1,10,76,18,3,NA,900,1,7,0,1,0,0,0,1
"1092",6,53,35,0,1,0,0,7,2,23,2,1,1,11,87,34,3,0,1225,1,7,1,0,0,1,0,1
"1093",9,49,38,0,1,0,0,7,6,17,6,1,1,6,80,30,2,7,1444,1,7,1,0,0,0,0,1
"1094",8,67,21,0,1,0,0,10,0,NA,0,1,1,NA,NA,NA,4,NA,441,1,10,0,0,0,0,0,0
"1095",12,61,26,0,1,0,1,10,2,17,2,1,1,NA,NA,NA,5,NA,676,1,10,1,0,0,0,0,0
"1096",6,46,42,0,1,0,1,6,8,18,8,1,1,9,67,21,4,1,1764,1,6,1,0,0,1,0,1
"1097",2,70,18,0,1,0,1,9,0,NA,0,1,0,NA,NA,NA,5,NA,324,1,9,1,0,0,1,0,0
"1098",7,71,17,0,1,0,1,8,0,NA,0,1,0,NA,NA,NA,3,NA,289,1,8,1,0,0,0,0,0
"1099",12,68,19,0,1,0,1,7,0,NA,0,1,0,NA,NA,NA,6,NA,361,1,7,0,0,1,0,0,0
"1100",1,52,36,0,0,0,0,7,6,21,5,1,1,NA,NA,NA,6,NA,1296,1,7,1,0,0,1,0,0
"1101",4,72,16,0,1,0,1,5,0,NA,0,1,0,NA,NA,NA,3,NA,256,1,5,0,0,0,1,0,0
"1102",8,64,24,0,0,0,0,7,1,18,1,1,1,NA,NA,NA,6,NA,576,1,7,1,0,0,0,0,0
"1103",9,64,23,0,0,0,1,7,1,17,1,1,1,NA,NA,NA,4,NA,529,1,7,0,0,0,0,0,0
"1104",9,47,40,0,1,0,1,6,4,21,4,1,1,10,73,26,5,7,1600,1,6,1,0,0,0,0,1
"1105",11,60,27,0,1,0,0,6,1,18,1,1,0,NA,NA,NA,8,NA,729,1,6,1,0,0,0,0,0
"1106",9,46,41,0,1,0,0,6,6,23,6,1,1,7,65,18,6,9,1681,1,6,0,1,0,0,0,1
"1107",9,66,21,0,1,1,1,10,1,21,1,1,0,NA,NA,NA,4,NA,441,1,10,0,0,0,0,0,0
"1108",8,72,16,0,1,1,1,7,0,NA,0,1,0,NA,NA,NA,2,NA,256,1,7,0,1,0,0,0,0
"1109",5,71,17,0,1,1,1,7,0,NA,0,1,0,NA,NA,NA,5,NA,289,1,7,0,1,0,1,0,0
"1110",9,47,40,0,1,0,1,7,9,16,7,1,0,6,60,12,7,7,1600,1,7,0,0,1,0,0,1
"1111",11,72,15,0,1,0,0,7,1,15,0,1,1,NA,NA,NA,3,NA,225,1,7,0,0,1,0,0,0
"1112",10,70,17,0,1,0,0,10,0,NA,0,1,1,NA,NA,NA,4,NA,289,1,10,1,0,0,0,0,0
"1113",7,57,31,0,1,0,0,0,5,18,5,1,0,6,72,14,5,7,961,1,0,1,0,0,0,1,1
"1114",2,45,43,0,0,0,0,0,2,18,2,0,0,11,68,23,NA,7,1849,1,0,0,0,1,1,1,1
"1115",5,72,16,0,1,0,1,7,1,16,1,1,1,NA,NA,NA,6,NA,256,1,7,0,0,0,1,0,0
"1116",3,61,27,0,1,0,1,0,4,18,4,1,1,8,74,13,5,2,729,1,0,0,0,0,1,1,1
"1117",4,50,38,0,1,0,0,7,3,20,3,1,1,NA,NA,NA,6,NA,1444,1,7,0,0,1,1,0,0
"1118",9,70,17,0,1,0,0,7,0,NA,0,1,0,NA,NA,NA,2,NA,289,1,7,0,0,1,0,0,0
"1119",6,45,43,0,0,0,0,0,8,19,7,1,1,7,64,19,3,5,1849,1,0,1,0,0,1,1,1
"1120",6,61,27,0,0,0,0,10,2,20,2,1,1,NA,NA,NA,2,NA,729,1,10,1,0,0,1,0,0
"1121",11,70,17,0,0,0,0,6,0,NA,0,1,0,NA,NA,NA,4,NA,289,1,6,1,0,0,0,0,0
"1122",6,70,18,0,1,0,1,4,0,NA,0,1,0,NA,NA,NA,2,NA,324,1,4,1,0,0,1,0,0
"1123",2,72,16,0,1,0,1,8,0,NA,0,1,0,NA,NA,NA,2,NA,256,1,8,1,0,0,1,0,0
"1124",6,56,32,0,1,0,1,7,3,17,3,1,1,NA,NA,NA,4,NA,1024,1,7,1,0,0,1,0,0
